,unit,date,block,level,diversity,transect,quadrat,treat,taxa,replicate,area.cm,weight.0.00g
1098,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,3,18.133,0.07
1099,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,3,18.133,0.17
1100,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,2,23.942,0.13
1101,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,2,23.942,0.17
1102,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,2,23.942,0.11
1103,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,2,23.942,0.07
1104,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,2,23.942,0.17
1105,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,3,31.779,0.29
1106,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,3,31.779,0.09
1107,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,3,31.779,0.18
1108,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,3,31.779,0.24
1109,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,3,31.779,0.29
1110,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,4,38.643,0.29
1111,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,4,38.643,0.09
1112,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,4,38.643,0.18
1113,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,4,38.643,0.24
1114,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,4,38.643,0.29
1115,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,1,38.009,0.29
1116,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,1,38.009,0.09
1117,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,1,38.009,0.18
1118,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,1,38.009,0.24
1119,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,1,38.009,0.29
1120,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,5,17.507,0.29
1121,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,5,17.507,0.09
1122,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,5,17.507,0.18
1123,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,5,17.507,0.24
1124,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,5,17.507,0.29
1125,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,2,29.522,0.29
1126,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,2,29.522,0.09
1127,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,2,29.522,0.18
1128,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,2,29.522,0.24
1129,C 1 D 2 ANGE,7/6/2016,C,1,1,D,2,cn,ANGE,2,29.522,0.29
1130,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,3,4.574,0.03
1131,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,3,4.574,0.07
1132,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,3,4.574,0.06
1133,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,3,4.574,0.06
1134,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,3,4.574,0.03
1135,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,2,6.702,0.03
1136,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,2,6.702,0.07
1137,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,2,6.702,0.06
1138,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,2,6.702,0.06
1139,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,2,6.702,0.03
1140,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,1,7.236,0.03
1141,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,1,7.236,0.07
1142,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,1,7.236,0.06
1143,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,1,7.236,0.06
1144,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,1,7.236,0.03
1145,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,5,7.684,0.03
1146,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,5,7.684,0.07
1147,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,5,7.684,0.06
1148,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,5,7.684,0.06
1149,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,5,7.684,0.03
1150,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,4,5.122,0.03
1151,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,4,5.122,0.07
1152,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,4,5.122,0.06
1153,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,4,5.122,0.06
1154,C 1 D 2 Solidago,7/6/2016,C,1,1,D,2,nitrogen,Solidago,4,5.122,0.03
1155,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,2,29.133,0.2
1156,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,2,29.133,0.23
1157,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,2,29.133,0.14
1158,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,2,29.133,0.2
1159,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,2,29.133,0.08
1160,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,,ANGE,1,29.876,0.2
1161,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,,ANGE,1,29.876,0.23
1162,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,,ANGE,1,29.876,0.14
1163,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,,ANGE,1,29.876,0.2
1164,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,,ANGE,1,29.876,0.08
1165,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,5,32.38,0.2
1166,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,5,32.38,0.23
1167,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,5,32.38,0.14
1168,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,5,32.38,0.2
1169,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,5,32.38,0.08
1170,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,4,16.756,0.2
1171,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,4,16.756,0.23
1172,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,4,16.756,0.14
1173,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,4,16.756,0.2
1174,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,4,16.756,0.08
1175,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,3,16.793,0.2
1176,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,3,16.793,0.23
1177,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,3,16.793,0.14
1178,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,3,16.793,0.2
1179,C 1 D 3 ANGE,7/4/2016,C,1,1,D,3,cn,ANGE,3,16.793,0.08
1180,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,2,26.28,0.09
1181,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,2,26.28,0.2
1182,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,2,26.28,0.17
1183,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,2,26.28,0.8
1184,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,2,26.28,0.19
1185,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,1,23.181,0.09
1186,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,1,23.181,0.2
1187,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,1,23.181,0.17
1188,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,1,23.181,0.8
1189,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,1,23.181,0.19
1190,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,3,22.479,0.09
1191,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,3,22.479,0.2
1192,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,3,22.479,0.17
1193,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,3,22.479,0.8
1194,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,3,22.479,0.19
1195,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,4,27.837,0.09
1196,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,4,27.837,0.2
1197,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,4,27.837,0.17
1198,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,4,27.837,0.8
1199,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,4,27.837,0.19
1200,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,5,13.541,0.09
1201,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,5,13.541,0.2
1202,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,5,13.541,0.17
1203,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,5,13.541,0.8
1204,C 1 D 4 ANGE,7/6/2016,C,1,1,D,4,cn,ANGE,5,13.541,0.19
1205,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,4,6.053,0.05
1206,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,4,6.053,0.08
1207,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,4,6.053,0.04
1208,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,4,6.053,0.06
1209,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,4,6.053,0.04
1210,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,3,4.588,0.05
1211,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,3,4.588,0.08
1212,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,3,4.588,0.04
1213,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,3,4.588,0.06
1214,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,3,4.588,0.04
1215,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,5,7.587,0.05
1216,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,5,7.587,0.08
1217,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,5,7.587,0.04
1218,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,5,7.587,0.06
1219,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,5,7.587,0.04
1220,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,2,4.451,0.05
1221,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,2,4.451,0.08
1222,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,2,4.451,0.04
1223,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,2,4.451,0.06
1224,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,2,4.451,0.04
1225,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,1,5.244,0.05
1226,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,1,5.244,0.08
1227,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,1,5.244,0.04
1228,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,1,5.244,0.06
1229,C 1 D 4 Solidago,7/6/2016,C,1,1,D,4,nitrogen,Solidago,1,5.244,0.04
1230,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,3,13.125,0.16
1231,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,3,13.125,0.2
1232,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,3,13.125,0.08
1233,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,3,13.125,0.14
1234,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,3,13.125,0.09
1235,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,4,14.899,0.16
1236,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,4,14.899,0.2
1237,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,4,14.899,0.08
1238,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,4,14.899,0.14
1239,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,4,14.899,0.09
1240,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,1,10,0.16
1241,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,1,10,0.2
1242,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,1,10,0.08
1243,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,1,10,0.14
1244,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,1,10,0.09
1245,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,2,6.072,0.16
1246,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,2,6.072,0.2
1247,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,2,6.072,0.08
1248,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,2,6.072,0.14
1249,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,2,6.072,0.09
1250,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,5,6.803,0.16
1251,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,5,6.803,0.2
1252,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,5,6.803,0.08
1253,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,5,6.803,0.14
1254,C 2 C 1 HEPA,7/6/2016,C,2,2,C,1,control,HEPA,5,6.803,0.09
1255,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,2,9.543,0.02
1256,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,2,9.543,0.06
1257,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,2,9.543,0.05
1258,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,2,9.543,0.06/0.07
1259,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,2,9.543,0.04
1260,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,1,7.327,0.02
1261,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,1,7.327,0.06
1262,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,1,7.327,0.05
1263,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,1,7.327,0.06/0.07
1264,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,1,7.327,0.04
1265,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,4,7.84,0.02
1266,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,4,7.84,0.06
1267,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,4,7.84,0.05
1268,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,4,7.84,0.06/0.07
1269,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,4,7.84,0.04
1270,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,5,5.063,0.02
1271,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,5,5.063,0.06
1272,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,5,5.063,0.05
1273,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,5,5.063,0.06/0.07
1274,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,5,5.063,0.04
1275,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,3,9.174,0.02
1276,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,3,9.174,0.06
1277,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,3,9.174,0.05
1278,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,3,9.174,0.06/0.07
1279,C 2 C 1 MOFI,7/6/2016,C,2,2,C,1,control,MOFI,3,9.174,0.04
1280,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,1,9.411,0.13
1281,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,1,9.411,0.08
1282,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,1,9.411,0.11
1283,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,1,9.411,0.13
1284,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,1,9.411,0.09
1285,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,4,15.681,0.13
1286,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,4,15.681,0.08
1287,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,4,15.681,0.11
1288,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,4,15.681,0.13
1289,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,4,15.681,0.09
1290,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,5,12.487,0.13
1291,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,5,12.487,0.08
1292,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,5,12.487,0.11
1293,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,5,12.487,0.13
1294,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,5,12.487,0.09
1295,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,2,13.598,0.13
1296,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,2,13.598,0.08
1297,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,2,13.598,0.11
1298,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,2,13.598,0.13
1299,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,2,13.598,0.09
1300,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,3,11.9,0.13
1301,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,3,11.9,0.08
1302,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,3,11.9,0.11
1303,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,3,11.9,0.13
1304,C 2 C 1 SOGI,7/6/2016,C,2,2,C,1,control,SOGI,3,11.9,0.09
1305,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,2,23.216,0.2
1306,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,2,23.216,0.19
1307,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,2,23.216,0.08
1308,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,2,23.216,0.13
1309,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,2,23.216,0.15
1310,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,1,13.923,0.2
1311,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,1,13.923,0.19
1312,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,1,13.923,0.08
1313,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,1,13.923,0.13
1314,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,1,13.923,0.15
1315,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,3,21.935,0.2
1316,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,3,21.935,0.19
1317,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,3,21.935,0.08
1318,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,3,21.935,0.13
1319,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,3,21.935,0.15
1320,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,4,26.376,0.2
1321,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,4,26.376,0.19
1322,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,4,26.376,0.08
1323,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,4,26.376,0.13
1324,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,4,26.376,0.15
1325,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,5,26.744,0.2
1326,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,5,26.744,0.19
1327,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,5,26.744,0.08
1328,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,5,26.744,0.13
1329,C 2 C 1 SONU,7/6/2016,C,2,2,C,1,control,SONU,5,26.744,0.15
1330,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,2,17.162,0.12
1331,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,2,17.162,0.18
1332,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,2,17.162,0.19
1333,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,2,17.162,0.26
1334,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,2,17.162,0.07
1335,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,1,30.817,0.12
1336,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,1,30.817,0.18
1337,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,1,30.817,0.19
1338,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,1,30.817,0.26
1339,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,1,30.817,0.07
1340,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,3,38.068,0.12
1341,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,3,38.068,0.18
1342,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,3,38.068,0.19
1343,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,3,38.068,0.26
1344,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,3,38.068,0.07
1345,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,5,14.516,0.12
1346,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,5,14.516,0.18
1347,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,5,14.516,0.19
1348,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,5,14.516,0.26
1349,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,5,14.516,0.07
1350,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,4,28.634,0.12
1351,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,4,28.634,0.18
1352,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,4,28.634,0.19
1353,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,4,28.634,0.26
1354,C 2 C 2 ANGE,7/6/2016,C,2,2,C,2,control,ANGE,4,28.634,0.07
1355,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,4,8.195,0.09
1356,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,4,8.195,0.03
1357,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,4,8.195,0.04
1358,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,4,8.195,0.05
1359,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,4,8.195,0.06
1360,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,2,11.996,0.09
1361,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,2,11.996,0.03
1362,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,2,11.996,0.04
1363,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,2,11.996,0.05
1364,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,2,11.996,0.06
1365,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,5,5.882,0.09
1366,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,5,5.882,0.03
1367,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,5,5.882,0.04
1368,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,5,5.882,0.05
1369,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,5,5.882,0.06
1370,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,1,6.368,0.09
1371,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,1,6.368,0.03
